Observed,Predicted
1.3001944663176763,1.1337467
1.533914829926588,1.1857693
1.401493410220198,1.2615393
1.383706855122269,1.2873795
1.3988941253783596,1.3160498
1.551277889361096,1.3358537
1.5521308778927514,1.3327186
1.67278910294044,1.3184901
1.5239353937680022,1.2968633
1.7058504850403795,1.303473
1.3289396667783386,1.2858413
1.5162052189608914,1.2749275
1.7210273919881205,1.2655257
1.608254172021411,1.2406739
1.6002670654788804,1.2118175
1.603442956760866,1.1746427
1.6250223726840205,1.211721
1.4962994801942366,1.2368572
0.7394577294630781,1.0779072
0.6321308603812915,0.7266901
0.0928454860085779,0.2510733
-0.73703510904854,-0.10436663
-1.4048267585771972,-0.8054656
-1.4572703744335085,-1.2722218
-1.8332486381227808,-1.4475222
-1.4275153249106212,-1.5122417
-0.9518672643435322,-1.2875199
-0.6203843165231259,-1.1385984
-0.4841375466413837,-0.99648255
-0.8605892479995115,-0.94270617
0.0291345049252986,-0.81852716
-0.5552918078703559,-0.7438327
-0.7159598759105262,-0.757716
-0.2206346755028767,-0.77337044
-0.6232456580478649,-0.6772299
-0.8943752917112241,-0.7569172
-0.8795603901461696,-0.7613408
-0.8038108563593571,-0.76923335
-0.740177941885215,-0.78132004
-0.2513164374506283,-0.72616786
-0.8818592916424421,-0.6904032
-0.7425547660732263,-0.7353075
-0.3199897506273958,-0.6902131
-0.3316980493822218,-0.66641456
-1.1512200936553665,-0.692342
-0.6685209544214987,-0.7582139
-0.271669006302296,-0.6213163
-0.5510534594687979,-0.39847568
0.0636631631291684,-0.28317696
-0.24662036074297577,-0.11369547
0.2405688778170853,-0.047938704
0.6814172625839598,-0.015916865
-0.5885333648702868,-0.067048654
0.0675220058718846,0.021909969
1.7398636873209978,0.15325876
1.4917856545653505,0.2709906
0.3974238666425077,0.28510022
0.4337810500676349,0.29722798
0.3023878206332564,0.31888857
0.3058743741197097,0.32455343
0.3771411994503447,0.28357923
-0.1919739702634627,0.16836217
0.2791563322713295,0.097630665
-0.5579175766515858,0.005688399
-0.3044502670782497,-0.1264391
-0.5519131803803485,-0.22756755
-0.8742623189321648,-0.37932053
-1.1126036434037507,-0.4933378
-0.8694295474445239,-0.5654659
-0.8056699556357265,-0.5742995
-0.7619204771394873,-0.61382556
-0.6431836660413696,-0.5967883
-0.5959467476114962,-0.60690063
-0.6898542898325509,-0.5690677
-0.6237785691537596,-0.5332689
-0.3837798231075247,-0.5083648
0.2812973474993078,-0.47144422
-0.7667182191093651,-0.44305122
-0.3900851725400641,-0.4475323
-0.6827414272134956,-0.50107884
-1.0829779207891734,-0.6165543
-0.7919301635410303,-0.67635036
-0.981058613132605,-0.71043617
-0.7634919795434961,-0.72996664
-0.751056881122543,-0.646424
-1.0438279936044672,-0.5954705
-0.7040801344280432,-0.47950318
-0.5977281712471066,-0.35124856
-0.1841143643106019,-0.050370406
-0.008382878101109,0.23264207
0.8336222129604401,0.50969994
0.9619171630844894,0.66097164
1.2605643634836674,0.856042
0.9418333345079622,0.99777806
1.3803182634880713,1.118383
1.734685360490062,1.180831
1.273090496598056,1.2552946
1.4138915490816717,1.2807415
1.4043946427167198,1.3049575
1.6152182727147792,1.3189703
1.644279777666995,1.3466367
1.708283014630107,1.3463509
1.6910861157474315,1.3442093
1.7768993929774692,1.3211184
1.8321124537226643,1.3158683
1.66811485971021,1.3165821
1.8998141323770816,1.297537
1.6783047992641436,1.2903516
1.6904144772763083,1.279605
1.7161007014631833,1.2627742
1.539717422676533,1.248901
1.4323360675025398,1.2387234
1.6088182314238844,1.203038
1.5497004881313372,1.1258537
1.28249932290848,1.0463848
0.800354374687702,0.9111224
0.234788099758131,0.61318976
0.1896554393269399,0.24198568
-0.4332595779803109,-0.10730246
-0.725644433073148,-0.4723872
-1.0088270880915349,-0.6635466
-0.883909414381616,-0.76560676
-0.705571240032698,-0.8532027
-0.9416755559614904,-0.81869054
-0.4571046761922059,-0.7862313
-0.7712254800045693,-0.7678925
-0.9852560610800216,-0.8495146
-0.7211150439281053,-0.8996828
1.295924184861345,-0.92992735
-0.0086588138823642,-0.79870003
-0.7803000105450297,-0.74889356
-0.4145881565585752,-0.7104824
-0.5397196851200703,-0.60957515
-0.2095325647202974,-0.58081883
-0.5596962427975883,-0.502908
-0.1612782742964064,-0.41912124
-0.3729420624080795,-0.45226792
0.3672722631686346,-0.4360473
-0.2414031215708202,-0.4776161
-0.3495776041141342,-0.4925698
-0.7817757206848699,-0.5487198
-1.0915049665941992,-0.6041483
-0.1425955289100267,-0.5709814
0.0039565297084266,-0.3624195
-0.2554541360947253,-0.21121354
-0.0790232870187118,-0.17137152
-0.3890762994939826,-0.23417003
-0.5856503854747052,-0.2794752
-0.1509026750311253,-0.3096611
-0.1121679045237114,-0.19023736
0.0931910360569846,-0.1440529
-0.3720287264551414,-0.16228282
0.0341656557021999,-0.12773041
-0.013571672934369,-0.13748756
0.0162358191700489,-0.1227589
-0.1447355416875964,-0.10087892
-0.6059237919696357,-0.1720162
-0.505874700927151,-0.2763802
-0.6544763938461741,-0.41440484
-0.6029965707964647,-0.46582538
-0.669344213782521,-0.5311016
-0.9711849984486244,-0.6307528
-1.314472011991385,-0.7008955
-0.808497622915633,-0.7886592
-1.1608096825520264,-0.8263944
-1.016537341363902,-0.8139613
-0.8997072687664814,-0.8259016
-1.1461204033303116,-0.7735134
-0.7816141491632262,-0.803751
-1.3788322210576838,-0.82852846
-1.2166481736890091,-0.8821043
-1.4171726942316618,-0.85762316
-1.5530992360327065,-0.9073278
-1.5080670543460106,-0.95263004
-1.263594547613981,-1.0292634
-1.4258197063008626,-1.0386975
-1.7387905137496833,-1.0842899
-1.6631927808141285,-1.1495881
-1.4367527507779845,-1.1868341
-1.7593412021373795,-1.1153693
-1.060455833029038,-0.9979717
-1.147656865467131,-0.8759298
-0.436344356020971,-0.6069047
-0.5037706739003652,-0.28376317
-0.346098148913643,0.05679658
0.0217207540394094,0.36787918
0.1027692458788045,0.56861013
0.7471310192563717,0.83302116
1.496427489968657,1.0165086
1.2305755543200907,1.0700005
1.1426990628617462,1.0876223
1.0591955240651052,1.1561784
1.3962728442659689,1.2072464
1.4442255915438325,1.262326
1.594143915504168,1.2947744
1.80369609758868,1.3344823
1.5547744808639317,1.3414243
1.4680510320454416,1.347699
