Observed,Predicted
1.2183728652140442,1.3640387
1.4669593680890718,1.2858176
1.3195465735252137,1.4142916
1.534463176311763,1.3806646
1.6094736638905414,1.4924394
1.5928750707518513,1.5065315
1.5318395225308956,1.5255224
1.4916682530984038,1.4806502
1.5797147669129228,1.5163296
1.6372432747172536,1.5408871
1.5287841171831695,1.5230784
1.555793004524441,1.4690939
1.5952087359446776,1.5063809
1.6502594091916345,1.5247918
1.687740418756604,1.5905012
1.7025461348088535,1.5979042
1.704015190043785,1.5898163
1.607897044346687,1.6149503
1.7481280252699964,1.5352253
1.7089402081846496,1.6436259
1.4765072984402952,1.6075579
1.1422727851974182,1.4286573
1.0353148764505775,1.1736379
1.159308232646843,1.069875
0.7095431643754433,0.6483269
0.736176728371855,0.54480004
0.4340115764509246,0.5274071
-0.1698797668836389,0.13648212
0.010651949030421104,-0.21716389
-0.6418755796631561,-0.41764146
-0.668706467604443,-0.6393098
-0.5499266747832303,-0.6580662
-0.9380844282959704,-0.62705
-0.7208937641893578,-0.9503509
-0.7929530904448225,-0.88492244
-1.061250873856355,-0.984825
-0.8936535633797036,-1.0578569
-1.1662790040723805,-1.1402745
-1.1403575174498466,-1.1401783
-0.9064010476101021,-0.93478036
-1.005728317354634,-0.8363762
-0.9935038840841441,-0.9929144
-0.5950024686714601,-0.92980415
-0.4835832746109218,-0.6253404
-0.5512883046195345,-0.6209052
-0.556389843123754,-0.6765232
-0.7135788518448365,-0.6856766
-0.6465398496533268,-0.78489375
-0.5795008474618173,-0.6755425
-0.3558095697207074,-0.63405627
-0.503368655234515,-0.40269014
-0.1660624921883016,-0.41564703
-0.0533384097883835,-0.31033468
-0.0493700105673988,-0.23309569
-0.2425216305914508,-0.20711176
-0.1981004076721632,-0.22631194
-0.201492110254033,-0.22062787
0.12296569006708741,-0.07536058
-0.0476268850848094,0.103962615
0.2526903475142316,-0.08720491
-0.048689392410423,0.12920661
-0.320510869613732,-0.10245003
-0.1502674306505866,-0.26541004
-0.0964509849952628,-0.2687278
-0.1616347104178259,-0.22382261
-0.0608292525420808,-0.3085711
-0.0041466406927484,-0.32460186
-0.390283270729719,-0.2757274
-0.2690570402230196,-0.5614401
-0.5099803390286171,-0.5042845
-0.0866157665191369,-0.5135558
-0.5555872334727527,-0.3718765
-0.9911198851427121,-0.81849396
-0.8397870763685169,-0.8818918
-0.7154207538853303,-0.9212038
-0.8590760943386835,-0.9053258
-0.922149158405356,-0.86551636
-0.8383282020264589,-0.920878
-0.909991595185994,-0.83862954
-0.7782483145686319,-0.90321046
-1.0457491786537492,-0.96649474
-1.275480641943658,-1.1980313
-1.469840094503715,-1.4622531
-1.5297277048128697,-1.4624372
-1.8250037723738968,-1.5985867
-2.168419451882761,-1.6506624
-1.9310582899867663,-1.7724332
-1.740596931541364,-1.5095102
-1.4596003060444296,-1.4204047
-0.8404160579309896,-1.1119978
-0.3525191106914713,-0.7892162
0.019916430383162598,-0.23896068
0.1762120694150923,0.2139093
0.8368653660637086,0.6342602
0.9399181206057492,0.7898743
1.249350036882641,1.0740637
1.1619789823387328,1.2787396
