Observed,Predicted
-0.89570699789835,-0.6946242
-1.0884728417871894,-0.78017396
-1.2598477712360208,-0.9211371
-1.5349404853345905,-1.0835043
-1.473527715366476,-1.2919438
-1.552226625872479,-1.3861846
-1.5802892871087395,-1.5070661
-1.5700484158590324,-1.5011089
-1.6129666029037586,-1.4512978
-1.5004581294116222,-1.5294151
-1.4498751628087914,-1.4685979
-1.6481051713643973,-1.3919157
-1.6239847773299003,-1.5168804
-1.7422362598606342,-1.5257994
-1.5749614872673872,-1.596568
-1.622860470865361,-1.5072998
-1.6398017899486628,-1.5659395
-1.6648390997467264,-1.538467
-1.5510795800864576,-1.5698255
-1.5441759311228955,-1.492848
-1.5393668043354425,-1.3452677
-1.2768721284687652,-1.3341175
-0.5588600845626668,-0.8258146
-0.4837891555000989,-0.45431158
0.3255422443985712,0.15005748
0.646349132942081,0.5178115
0.9464067286251396,0.6751147
1.160333432158314,0.9933195
1.5321033727818998,1.3026938
1.1960888405967465,1.6926763
1.001991281287548,1.3833921
0.8651872554333029,1.1561128
0.8392848818274637,0.9507699
0.6284302277740746,0.9588003
0.6715266636717728,0.7229321
0.945692494724431,0.76297724
0.8473616771371998,0.9021816
0.566908914369868,0.7587818
0.5087214497160591,0.53166753
0.7004983552641645,0.46212727
0.6338896241779033,0.5734546
0.637050627954958,0.52448535
0.6233533830601636,0.6208518
0.438968250216338,0.572127
0.5187991725939359,0.4954289
0.598856163252942,0.62465006
0.4257557234269822,0.5441981
0.4867761731666926,0.53758097
0.8189090371932393,0.533083
0.6235238504677973,0.697393
0.3413545455719098,0.526525
0.1372298913508045,0.36550882
0.0632117487814934,0.22066739
0.1492123761897644,0.059255175
0.0029452157404845,0.11978974
0.1088266048911436,0.049175743
0.0788008346666151,0.15751709
-0.3544784485058265,0.06297359
-0.2502958895563432,-0.18776122
-0.3141621653141714,-0.34494337
-0.2752360660449782,-0.43422624
-0.2141467437389793,-0.31464654
-0.1530574214329805,-0.15735187
-0.0919680991269817,-0.16099168
-0.0308787768209829,-0.08332856
0.0302105454850158,0.075491525
0.0912998677910146,0.17197815
0.1523891900970134,0.2633107
0.2134785124030123,0.27111697
0.2745678347090111,0.3762154
0.33565715701501,0.47116405
0.3967464793210087,0.42400768
0.4578358016270075,0.55352324
0.5189251239330064,0.5960269
0.5800144462390051,0.5234836
0.641103768545004,0.67680824
