Observed,Predicted
0.346003337930659,0.7066894
-0.3561726259729003,-0.69137675
0.2961579301028144,-0.25949275
-1.0202593899563308,0.3393495
-2.336676710015476,-1.970011
-1.1028589317439808,-1.1551523
-1.102858931743977,-0.9504853
0.2109716873157791,-0.4490897
-0.4531984394190808,-0.02991836
0.2033590427334239,0.20889303
0.1947195901128042,0.2835088
0.8455070047426615,0.83829844
0.8455070047426652,0.968549
0.8301525178141719,0.9743271
0.4943012442953108,0.96808785
0.1584499707764497,0.3720278
0.782749144345348,0.7687114
0.7689433819702596,0.87601197
0.7443391835805562,0.8832438
0.7197349851908527,0.49419227
0.0997652454720036,0.5328576
-1.7621177925943985,-1.3478748
0.0861707333355054,0.6114049
1.3356463667003429,1.4490255
1.6636935883593271,0.63789505
1.9917408100183105,2.1209202
0.1315561180679657,0.85562813
-1.1458840035734854,-1.3750271
0.1493932162511746,0.10645603
-0.4689816843169,-0.36622056
0.7836942207323438,0.16048813
-0.4147728175663679,0.06607835
0.1935606481976374,-0.3721884
-1.0035725880852555,-0.75300866
-0.4102595268430001,-0.44790554
-0.4102595268430001,-0.34736723
-1.0152184901538672,-0.7917784
-1.6353912167261389,-1.3368295
-0.4397888545487021,-0.54742855
-1.0569119246412373,-0.6648927
-0.4569154860380088,-0.4266216
-1.0780349748709266,-0.82760316
0.164204002794909,-0.46844238
0.1711668828895626,0.2502849
0.7891454807265676,-0.6227514
-1.0374050271307325,-0.5447287
-0.4315680972391643,-0.45969513
-0.4221165282807789,-0.38282907
-0.1055508166466265,-0.40169865
0.2110148949875257,-0.28605944
0.2172426380840362,-0.06006463
0.2234703811805467,0.29708394
-0.3965823457283176,-0.12540302
0.1836925726271951,0.17882228
0.7456670191905639,0.7497592
0.1669570791340144,0.47085342
0.7637421491890801,0.75177515
0.7728525967890849,0.84493965
0.7820650609517987,0.5133628
0.2011989458210173,0.49501786
0.207778000363643,0.2370686
0.7955764422259107,0.24634255
0.2288868128594594,0.52126104
0.2355216177826663,0.25377694
0.2414206689563628,-0.11762907
0.2473197201300593,-0.107825205
0.2539294538428901,0.24268831
-0.3395524153842268,-0.69763356
-0.341704830389516,-0.37082332
-0.9320960715240536,-0.7311433
-1.5224873126585914,-1.4589736
-1.564604266966552,-2.023076
-2.20134663562761,-1.6774495
-1.0740172806558466,-0.51021385
-1.074017280655847,-1.1101081
-0.464252630993173,-0.53624624
-0.4717204452000244,-0.4644126
0.1319617085509124,-0.4756213
-0.4792293626322521,-0.29208627
-0.4850852442655006,-0.47195655
-0.4909411258987491,-0.92040515
-1.7309273282656512,-1.4000098
-1.4426263818923744,-1.2749665
-1.1543254355190975,-1.1885046
-1.168309897904956,-0.603044
-1.776063835316169,-1.4807322
-1.191613620240647,-1.1783627
-0.5532491808260142,-0.57097405
0.0781556358358965,0.05839816
0.0781556358358965,0.23621823
0.7234796980032485,0.69527036
0.7111063506922588,0.78133804
0.7260616921004378,0.81234413
1.994907367615766,0.7757596
0.7260616921004377,0.6739666
1.3765208955050952,0.7761653
1.3941936262794,1.0796311
1.412297384967315,1.1962458
2.085463518944505,1.3798681
1.501618307048795,1.6942927
0.2097547116320428,-0.60291505
-1.0821088837847093,-0.15852365
-0.4285900348727873,-0.47176722
0.2249288140391345,0.74314785
0.2262253059990947,0.2636411
0.8808173863216966,0.78960216
0.8808173863216966,0.89674467
0.8918586094398606,0.8930101
1.5478537849782714,1.4336044
0.907545048250482,1.2385269
1.5839752520602357,1.454954
1.606760076678049,1.650373
1.6402765190886954,1.6850413
2.349662834644703,1.7184659
1.6998952174118351,1.93149
1.0231870421532048,1.3198866
1.036859023115056,0.7382427
-1.083115877607548,-0.58233905
0.2629248763032157,1.415629
0.9124017812510926,0.28214878
-1.0511896048138707,-0.47650093
0.2384298881553934,0.08954524
-0.4122588571495491,-0.69868886
-2.375250239873967,-1.7976556
-0.4257524014868392,-0.5138558
-1.6517836511003845,-1.4395875
-1.691981883705466,-1.6631724
-0.4414141606859512,-0.544824
-1.1017337526476716,-0.42945272
-0.7970747613106361,-0.5368072
-0.4924157699736007,-0.5197027
-0.4959044355544105,-0.48103604
-0.5096354073831134,0.058942158
-0.5133399673674979,-0.816091
-0.5215542448918878,-0.8858701
0.1119346515333157,-0.48586193
-0.5355541372178996,-0.1971748
-1.1883919273240449,-0.8172072
-0.5607484587232616,-0.56271833
-0.892975123135379,-0.9149909
-1.2252017875474963,-0.5882056
-0.5993427385378817,-1.1484798
-1.2612722717872848,-1.0051836
-1.2779207647615258,-1.196037
-1.294955083932744,-1.2677107
-0.6446842005908685,-0.66912717
-0.6539586512496228,-0.57600313
0.6847331760143033,1.1863178
2.023425003278237,1.927497
2.058416505160249,2.2026758
0.0398678061273509,-0.115330815
-1.3362962999502284,-0.88430274
0.0549419722722379,-0.046357032
0.0626504234325565,-0.07478956
0.0703291730506553,-0.2750259
-0.6095194997723562,-0.1912123
-0.9606941534821802,-0.43558085
-1.3118688071920042,-0.9530585
-0.6414535608897127,-1.0947906
-0.6414535608897127,-0.9825596
-0.6287655229736783,-1.0109421
-0.6379879219896194,0.00014694042
0.7153534538650075,0.63301104
1.0694725402388532,0.78953636
1.423591626612699,0.9599154
0.0702992877496293,0.51240486
0.7735974398856226,0.08132678
0.790218101248829,0.28215846
0.1232840903978131,-0.37096393
-1.222317351050603,-0.9631935
-1.2482514152778277,-1.2525555
0.1088451961900346,0.007891249
0.1088451961900345,0.1252148
0.1007140717277934,0.1413975
0.0926468302872859,0.100643314
0.0762913336013308,0.102094814
0.0603408513970379,0.07952813
0.0447638262005944,0.07169019
-0.6249370367355139,-0.35397118
-0.6421009965270725,-0.62052923
-1.970368732287556,-1.6662037
-0.0150592411579457,-0.09528311
-1.344261104541293,-0.3763723
-0.0227671010515097,-0.08809795
-0.030283897973504295,0.007905006
-0.6945995363352306,-0.27640536
1.3212491180289734,0.49222857
-0.6945995363352306,-0.7157421
0.6435328319369686,0.0031697068
1.9918375073056145,1.2472788
-0.6935766045950855,0.01116668
0.6680273656793234,0.011994734
0.6680273656793234,0.39366737
-0.0221917011446426,1.2856896
-0.7124107679686086,-0.92414796
-2.039038443687497,-2.5436409
-2.0734267943978053,-1.4445921
-0.7642148368704554,-1.4261115
-0.7642148368704554,-0.6940371
-0.3163188484536907,-0.16349328
0.131577139963074,-0.023808736
0.5794731283798388,0.59228903
-0.0921862617245224,0.4027712
0.579456309994465,0.5342499
0.5794563099944648,0.7050673
-0.0927130095991142,0.36220148
0.5706629538618925,0.52737886
0.5627742770916764,0.3338933
0.5548856003214604,0.57195675
1.2079908381879088,1.1500105
0.5548856003214603,0.8056028
-0.1066003581778013,0.12012172
-0.1066003581778012,-0.4258371
3.2436966131246483,2.4937923
0.636252839177044,0.7520273
-0.5701947260588965,-1.5951443
1.193745463923082,0.8679581
0.9039218217129634,-1.2619687
0.6140981795028448,0.7654838
-2.388909401582496,-2.2853532
-2.463527048205759,0.023293504
-0.6467340799561567,-0.5339458
-0.0070584580710548,-0.15294237
1.2522821215807312,0.5549142
0.6495090655508268,0.8393171
0.6581633692342034,0.65664214
0.6667834301563529,0.2002418
0.6754034910785024,0.24056838
0.3692114318310859,-0.3637759
0.0630193725836695,-0.43226206
0.0558692182219114,0.63299453
0.675667046904523,0.04419402
0.6756670469045264,0.7336017
-0.5646602701614509,-0.18367772
0.0692851463118949,-0.038911477
0.6928514631189426,0.07248172
0.0764198274124376,0.27632976
0.0764198274124376,0.08249908
-0.5488333059620205,0.086948924
-0.5386490015896959,-0.5283597
-0.5464382694408618,-0.5490478
0.0692851463118949,-0.58811235
-0.5542811704951562,0.036577407
0.6839500560670413,0.5970068
1.2891230991238722,0.71429837
0.6722846269624493,0.978376
-0.5480102044471741,-0.743358
-1.7927604776624804,-1.4766587
-0.568819089914526,-1.3289397
-0.5730714392448494,-0.5131279
0.042530563189191,0.009317087
0.6575715161229444,0.05817571
0.042530563189191,-0.10145652
-0.581251030252236,-0.22813186
-0.5951254988261472,-0.4946571
-1.228203235514135,-1.0099864
0.0071625252258756,-0.079382576
0.6374647451025811,0.036191653
0.0214920371519847,-0.1578228
-0.600515794538483,-0.89058477
