Observed,Predicted
-1.3663184469941523,-1.4067812
-1.371939242570443,-1.3870522
-1.3777967515160867,-1.3917459
-1.341606405990088,-1.3837692
-1.3559126888215782,-1.36695
-1.3583260919761069,-1.3679883
-1.3635608344166226,-1.3696585
-1.3726130402533347,-1.3819549
-1.377925766179241,-1.3548261
-1.402284199396868,-1.3522947
-1.3961973039105016,-1.3653353
-1.3940894541467803,-1.3691472
-1.3943428616956617,-1.3580861
-1.397716827535105,-1.3576417
-1.380356172879458,-1.3660369
-1.380731247858373,-1.3605928
-1.4362319651378668,-1.3733065
-1.4231272112336628,-1.3715638
-1.4299620702233942,-1.3752937
-1.4258964444830822,-1.3724385
-1.405777258880242,-1.3665951
-1.4724674893384748,-1.2559198
-1.4599079407569635,-1.2770455
-1.452999838403917,-1.252689
-1.0880496107538788,-1.0855346
-1.051741019387984,-0.8715582
-1.0123854517646067,-0.7248102
-0.3349019515783767,-0.5453323
0.0246942146195901,-0.2600468
0.4771228847710625,0.2580156
0.3320417988559936,0.44871548
0.5948219847450743,0.59948593
0.6450533495907658,0.6775859
1.1042262611116938,0.8887285
0.8333117535114642,1.05941
0.8704360426292455,1.0002147
1.3104121987995434,0.9933329
1.0405583962448823,1.1743674
1.127262952632434,1.0768707
0.8318300978252576,1.0147793
0.8271685093138545,1.0095061
0.8508489794117144,0.8572772
0.8250522239318607,0.891146
0.3798025011725965,0.6736254
0.4028852897195277,0.58924997
0.3903980892705325,0.5141309
0.3594064444236567,0.511621
0.37630438244016917,0.42310596
0.3783341513711145,0.3885644
0.4051279332491858,0.41436836
0.3984133230155199,0.39906248
0.3432593345707456,0.40250534
0.2895251563452014,0.40612423
0.2573650048240323,0.35923502
0.2415030337486244,0.3420295
0.2328715922646199,0.32973978
0.0525206667145731,0.2373534
0.0229770122264066,-0.0036156073
0.0769181782452315,-0.038044114
0.028243184252826,-0.0521834
0.0531638355268998,0.013843168
0.0519977490296496,0.042107932
0.0981579341424441,0.14387
0.1266659489618999,0.08053583
0.2084560420735284,0.2448873
0.1954005862409311,0.34674808
0.2496322685820226,0.41206726
0.2304297256753973,0.39920363
0.2520036894959092,0.3595288
0.314724657393421,0.41667196
0.3331294284193784,0.44556564
0.8493257944245098,0.4930431
0.8723729896711783,0.7178538
0.8825568390208706,0.8328046
0.87761879260528,0.8918907
0.8435544594509978,0.81464404
0.8351119053582964,0.8074614
0.8988649412859953,0.8294289
0.9268251323828516,0.851812
0.9143719624454986,0.9473926
1.300891751699441,1.0417849
1.3011625902239226,1.2231016
1.531740289960953,1.3850014
1.5271706204320703,1.5136445
1.619219720972909,1.6241828
1.5793770438422134,1.4879681
1.5110408226010583,1.4718753
1.165674807455798,1.1730523
1.0957272682551586,1.138249
0.7195003018602085,0.9744132
0.274302898489252,0.6021813
-0.2745249241950721,0.18697804
-0.8653332205933532,-0.4844864
-1.2691789121457706,-0.9200396
-1.3056941007382643,-1.1431196
-1.3109234437624515,-1.2599945
-1.3309877864372814,-1.2115272
-1.3749283218042652,-1.3037635
-1.412888406038853,-1.3322626
-1.3840825397457206,-1.3035872
-1.383674130138064,-1.3187152
-1.383265959064094,-1.3255783
-1.3988946328608285,-1.3285495
-1.39501579175021,-1.2937973
-1.404437470038536,-1.2937297
-1.3935906484070824,-1.3005625
-1.3899049070308362,-1.3220273
-1.3990435965899612,-1.2912619
-1.384986208123118,-1.296202
-1.3928318253563816,-1.3191406
-1.3752942261755647,-1.3300931
-1.3650611359606375,-1.3279771
-1.376646565066043,-1.3098859
-1.3812657878335195,-1.3145128
-1.384026553887375,-1.3199316
-1.3618847420692757,-1.3121606
-1.3347675613436587,-1.2893646
-1.38755350676308,-1.2534989
-1.370771065434627,-1.2448522
-0.7849501591363849,-1.1648269
-0.1408398581181421,-0.68014854
0.4101576234534302,0.07713896
1.3461469108207842,0.6344416
1.6853543725010518,1.1234556
1.9116251235825723,1.5554873
1.9339176810398604,1.6379017
1.81232091035044,1.5975401
1.4624273760383786,1.3484948
1.4871623908332632,1.4665517
1.5196709649198008,1.3271858
1.5552602690032449,1.307858
1.5260407855252165,1.3515035
1.1095147477004688,0.99369687
1.0465583398605207,0.9251293
1.0494939123844131,0.8072851
1.0364278060435403,0.770584
0.7001760971776793,0.7711498
0.6265651522782012,0.6017574
0.6315744148162326,0.6016158
0.5748101687889063,0.62437576
0.5758738535582876,0.64047694
0.6181949001423127,0.6518551
0.6211777485858866,0.7174398
0.9009302197066588,0.812411
0.9197230484333716,0.82715636
0.8616298065472946,0.8221914
0.7285091888711315,0.78963554
0.657090764361596,0.6913615
0.6519697606707326,0.62376815
-0.4019984101686811,0.2506369
0.2552257899091786,-0.08270764
0.1647587387715626,0.12374078
-0.2863562327804149,0.11162353
-0.2682615291137277,-0.2157751
-0.262836136932796,-0.25869882
-0.2569794202095283,-0.14657834
-0.2259606595864181,-0.089857265
0.0067237267870153,0.10396349
0.0477762172219639,0.14948413
0.091411143729858,0.2752132
0.7349290587206291,0.5115542
0.7024536603047165,0.66189516
0.7383838699133317,0.6725568
0.7559738345906662,0.6965518
0.7775139601663039,0.7035425
1.0686755632655485,0.773656
1.0251586839442284,0.99733055
1.149749147006903,0.9787817
1.536307148978516,1.0914598
1.469885275274018,1.2915448
1.494364384545468,1.327658
1.0439352846082546,1.1939802
1.0916696529342178,1.0809442
1.0849562238787311,0.98874384
1.0327934570396855,1.0791316
1.0475933365257353,1.0117264
1.0855789914766365,1.0172832
1.071666361746887,1.0377797
1.1345129146789978,1.1081052
1.789919018191272,1.2054067
1.7536532212210414,1.4851891
1.8191576806142875,1.5801399
1.658167378064636,1.4759846
1.598430382488236,1.4865712
0.8515622623571097,1.0608408
0.1529277963985403,0.73131543
0.0551414823294178,0.33160585
-0.1405198554843078,0.015219409
-0.3249724929397181,-0.31193873
-1.1969971136474957,-0.69970626
-1.2480152990871718,-1.0851657
-1.2587363522442532,-1.3014477
-1.278479705966805,-1.3623828
-1.2729505760955049,-1.3453352
-1.266400638628415,-1.36282
-1.2758913825507645,-1.3660378
-1.2747808444638409,-1.3659767
-1.2818160348372711,-1.3611287
-1.310933411779346,-1.347506
-1.306480052238105,-1.3735462
-1.3015103470672107,-1.378163
-1.2959749272721042,-1.3541368
-1.3083069777715457,-1.3475425
-1.3034003233226708,-1.3449193
-1.294583002308912,-1.3382639
-1.3160019404250876,-1.3385453
-1.298857462347965,-1.3392371
-1.2976279838368876,-1.3045028
-1.2952553451832407,-1.3242954
-1.2580979035707198,-1.3062603
-1.2561205423570585,-1.3065357
-1.250662391060611,-1.3030514
-1.1526209941375904,-1.310229
-1.046432254859815,-1.2128527
-1.018906572218154,-1.0868957
-1.1053638764799825,-0.9016174
0.1041547197938495,-0.6858594
-0.0434786286766205,0.2003444
0.1709444357474424,0.49938557
1.347416135165262,0.7843627
1.4497482452544304,1.1369497
1.3088128470179807,1.2520347
1.225219024739614,1.2151389
0.856007932467864,0.99107593
