Observed,Predicted
-1.7942433184952835,-1.6293753
-2.108228448954822,-1.7133778
-1.656109863707194,-1.480666
-1.465158772032151,-1.210229
-0.9946816945583118,-1.0005262
-1.2688212735052655,-1.1482278
-1.2174577210221835,-1.0770789
-0.9298164985450684,-0.9657834
-1.796459394767511,-1.1445591
-0.9688087120165332,-1.0064056
-0.9799478866365936,-0.9579239
-1.1410251081714364,-1.0478013
-1.7461892796693286,-1.168706
-1.849496515970284,-1.3729821
-3.697172655922506,-2.3355262
-0.1453226398465922,0.9286843
1.2064515153040558,1.2629788
-0.0808584463043462,0.5985951
1.342910314092468,0.5686487
-0.3880563954908206,-0.1530665
-1.3752607711117435,-0.63512194
1.0211476092904586,-0.03943294
1.2652385917954008,0.45963073
1.5212226677041518,0.93170947
1.2526172411259373,1.0496594
1.277881078383453,0.9208962
0.2102181451571278,0.36004132
0.2119072689407689,0.18459234
0.8267056262676271,0.16824779
-0.3364773750129917,-0.18355332
-0.5809331965105118,-0.357611
0.4211683153493805,0.2080537
0.1172384573622698,0.22396465
0.572716684098141,0.32736674
-0.3559956905367909,0.22062407
0.4926586452858608,0.42702365
0.9515848312072198,0.5118408
0.8105163430922596,0.3665895
0.1183029453895354,0.19822176
1.1319459972581731,0.47984758
0.6044336331355569,0.5668087
0.4556457926390285,0.6068968
-0.009950975324779399,0.20640667
-0.1722897094239438,-0.23416641
0.0579480899484281,-0.07188488
-0.116902302090478,-0.31385255
0.7692100030221006,-0.064256504
0.5951524007379164,0.18756042
0.8140472172941465,0.112289295
0.2223617978449835,0.3075663
0.6549578713474774,0.265487
0.7286794326958306,0.40113115
0.1422713546225632,0.26375747
0.655564604455515,0.5275286
0.2884327237270386,0.49969622
0.7333804604165062,0.53250396
0.1379366356650516,0.38767496
-0.5289106603533675,-0.039768517
0.1246563616847572,0.09475333
0.0455868878406334,0.14051972
-0.5494379223539971,-0.26649967
0.014481497264558,-0.20183004
-0.930402935403956,-0.4017332
-1.8189958754856903,-0.5438548
-2.015443122384647,-0.74918085
-0.5010336252177651,-0.5473165
-0.9596768743159722,-0.5422378
-0.8126566571119467,-0.5691904
-0.06072362824440369,-0.26531208
0.2444388882843151,-0.12764828
0.0167752178234339,-0.04889625
0.0167752178234339,-0.15886265
0.6203486961502207,-0.20281002
0.4000223337852477,-0.15388718
-1.043564094196948,-0.33060881
0.3155621342240103,0.20974356
-0.2906909358412927,0.112398274
0.550090789478327,0.49653634
-0.7406206828207146,0.44175726
0.2375175210784869,0.40823752
0.7025926185852532,0.45530713
